stars,text
1.0,This was a request from our 7 yr old granddaugter who had always asked her older sister if she could share hers due to we bought this same tablet/size a few yrs earlier. Loved the security/parental control options.Starfall a favorite educational app were told is a must have. Really enjoy Pics/Viber due to their in a different state. Also some games on a time limit. Size and resolution are perfect.
1.0,We bought one for my wife and my mother-in-law and they both love it. Very easy to use.
1.0,"Needed something a bit larger than the 6+ to stream Netflix, this was perfect!"
1.0,Love the access to films. Easy to read and work with. A Little like an Android. I am used to IPhone apps but this works great once you understand it.
1.0,Purchased as a gift. The receiver loves it and said that it works nicely.
1.0,I like this and the price is right enjoying it now
1.0,"Preloaded with the reading app from Kindle but expandable with other apps. Perfect for travel. Carry your library, games and productivity apps in a small footprint."
1.0,"I love my Kindle. I won't be without one. I've even bought an extra one, just in case. I believe it's the best tablet on the market."
1.0,"This is my first kindle. It works great for my use. Mostly reading, email, and Amazon shopping."
1.0,"Bought it for my little grandson he likes games, he can play with it where ever there is wifi."
1.0,Does all basic functions of a tablet. Hardcore users may want an iPad.
1.0,"Excellent tablet to leave at my easel and display reference photos. It's light enough to velcro to a articulating stand (so I can position the tablet right next to my canvas). It's cheap enough to not worry about. I love it, for the price."
1.0,"I did not want to get a new kindle but my old one would not charge or show a charge anymore. I could not depend on it for any length of time so I finally broke down and bought a new one. I am very happy with this one. I was afraid I would lose my music and photos since not all came from the Amazon store. However, everything I had on the old kindle transferred to the new one. I am still learning all about it but so far so good."
1.0,I love ordering books and reading them with the reader.
1.0,Nicer than my old fire. Better screen area to view
1.0,Tablet is great and easy to use thankfully because its my 1st tablet
1.0,"The Kindle Fire HD has a larger screen (8"" vs. 7"") and images are crisper with more vibrant colors."
1.0,I love my tablet no regrets the pic are great I recommend it!
1.0,It was a good buy and tried this for a day. It was fast and experience was good.
1.0,Look forward to hearing more from my grandkids so far they love it
1.0,"I have 4 other kinds of tables. This the best I have had. I can listen to music, read a book, listen to a book, or watch movies/tv shows."
1.0,So easy to download and then read. Enjoy reading that I can take anywhere without the heaviness of a book
1.0,I got my father a Amazon Fire he's never used a tablet let alone a computer. So it was a challenge. He did pretty good but ha's a hard time seeing the screen.
1.0,Great for reading and Netflix. Fits nice in purse. Good price.
1.0,"I bought the HD Fire 7 for my wife,I liked hers decided to buy the Fire HD 8 for myself I love it.Nice graphics easy to use."
1.0,"I like this tablet, its thin, light and easy to use. It's great for kids and adults as well."
1.0,The tablet works just great and the price can't be beat!
1.0,I'd recommend this highlyGreat buy for the priceGood graphics and easy to use.
1.0,"Great item at great price, MY WIFE LOVES IT AND WONT PUT IT DOWN!"
1.0,Not the most powerful tablet but is flawless when utilizing the Amazon programs
1.0,"this is my first tablet .. love it .. actually read my first e-book on it .. large screen, easy to read & play games .. fits nicely in my purse"
1.0,I bought four of these for my kids and they love them
1.0,"purchased for my sister for reading books, internet and games - perfect for beginners and novices. Easy to use. Would be a five if available with 4g"
1.0,So far I am extremely satisfied with my purchase. Great product for a great price!
1.0,I recently upgraded to this tablet; it is everything I wanted. Highly recommend!
