text,useful
"I was a previous Voyage owner for a year but then left it on a plane (don't forget to check the seat-back pocket before you leave!). I was debating whether to buy it again but all the reviews I saw online said it wasn't worth the $80 premium - they're right.First off, the resolution is the exact same 300 ppi on both models. The Voyage does have better contrast but it's something I stopped noticing after 24 hours. The backlighting on the Paperwhite also isn't as even, as I notice it's darker on the bottom but again, I stopped caring after a few uses. The weight difference is negligible and they both have incredibly long battery lives.About the only time I miss the Voyage is when it comes to the page turn buttons. On the Paperwhite, I have to touch the screen, so when I'm lying in bed, I'm forced to use two hands to avoid it from falling on my face. With the Voyage, I could just press the page ""button"" and keep my hands on the border. Again, far from a deal breaker and something I adjusted to quickly.Overall, the Voyage is the better Kindle but not worth the premium cost.",1.0
Perfect tablet for the price. Easy to use good sound. We gave it to our 4yr old for his tablet.,1.0
The resolution on this screen is amazing and is so close to an actual printed page.,1.0
It is a very neat product. Can be frustrating at times when trying to control smart home devices. Have patience when learning new devices.,1.0
Need Amazon account and bank account to use tablet. Bank card should be verified. Cheap product with terrible graphic. I returned that next day. Totally waste of money.,1.0
"I've bought over 10 replacement charging wires, the ones with the micro mail end that inserts into the Fire to charge it. After one or two uses, the wires become loose and fall out. They definitely won't stay put to charge. Does anyone else have this problem? What's the solution? If not for this, I would recommend it.",1.0
My kids love this. They can come down stairs and tell it to play music while they eat breakfast and wake up,1.0
"Just got this as a Christmas gift and it doesn't stand.. Nothing to secure it to make it stand.. You can get it to stand maybe to watch a video, but don't touch it. It will fall down easily. Certainly don't stand it and actually use your Fire HD6 with this cover.. You can't.. Falls right over. I feel really badly for the special person that bought me this. Waste of money. I had already bought my own cover, for a lot cheaper, that has more shock protection and that one won't stand on end, but at sits securely at a tilt which makes it more useful for me. The cheaper one I bought on Amazon also has a magnetic closer to the cover stays closed. This one does not. Not sure how to tell the person who bought me this that I don't like this one at all. I'll feel bad telling them, and they'll feel bad hearing it. Bad all around.",1.0
"Bought to replace our broken kindle reader. Good battery life and size, much heavier than our old paper white. Easy to organize and find your documents, and books with. Wireless works smooth so far.",1.0
I love my Amazon Fire tablet. It's the perfect size to carry in my purse. I shopped around and compared prices prior to my purchase. Best Buy had the lowest price and their customer service was excellent.,1.0
I bought this for my 21 month old daughter and she has already learned how to use it. What a great way to keep her busy and quiet at the same time. Thanks,1.0
Nice tablet for the price. Screen is very clear. Tablet makes Amazon Prime more enjoyable.,1.0
"Great for kids or adults. Can't beat the price for what this tablet can do. Just as good as the more expensive tables, just need to buy extra memory",1.0
